ID_PLANO,CD_PLANO,NM_PLANO,CD_OPERADORA,RAZAO_SOCIAL,GR_MODALIDADE,PORTE_OPERADORA,VIGENCIA_PLANO,CONTRATACAO,GR_CONTRATACAO,SGMT_ASSISTENCIAL,GR_SGMT_ASSISTENCIAL,LG_ODONTOLOGICO,OBSTETRICIA,COBERTURA,TIPO_FINANCIAMENTO,ABRANGENCIA_COBERTURA,FATOR_MODERADOR,ACOMODACAO_HOSPITALAR,LIVRE_ESCOLHA,SITUACAO_PLANO,DT_SITUACAO,DT_REGISTRO_PLANO,DT_ATUALIZACAO,Previsão,Código do Plano,Assertividade
18609652,491617224,PJR MGRS AH CE GM ENF CC PMDBR 050,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar sem obstetrícia,Ambulatorial + Hospitalar,0,Sem Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Coletiva,Ausente,Ativo,2023-03-28,2022-03-07,2023-08-24,2,4,False
18611783,491051226,PJR MGRI-I AHO CE GM APT AD PMD 090,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Individual,Ausente,Ativo,2023-03-28,2022-01-13,2023-08-24,2,2,True
18611786,491052224,PJR MGRI-I AHO CE GM APT PMD 090,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Individual,Ausente,Ativo,2023-03-28,2022-01-13,2023-08-24,2,2,True
18611801,491057225,PJR MGRI-I AHO CA GM APT CC PMD 085,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Individual,Ausente,Ativo,2023-03-28,2022-01-13,2023-08-24,2,2,True
18611831,491067222,PJR MGRS-I AHO CA GM APT PMD 094,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Individual,Ausente,Ativo,2023-03-28,2022-01-13,2023-08-24,2,2,True
18611846,491072229,PJR MGRI-I AHO CA GM ENF PMD 088,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Coletiva,Ausente,Ativo,2023-03-28,2022-01-13,2023-08-24,2,2,True
18611879,491083224,PJR MGRI AHO CA GM ENF PMD 064,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Coletiva,Ausente,Ativo,2023-03-28,2022-01-13,2023-08-24,2,2,True
18515346,492838225,PLAF - Plano Funcionário Unimed Nacional Standard 40,329339,Unimed De Criciúma Cooperativa De Trabalho Médico Da Região Carbonífera,Cooperativa Médica,Médio,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Nacional,Coparticipacão,Individual,Ausente,Suspenso,2023-05-02,2022-07-13,2023-08-24,2,2,True
1501070,436899021,Uniflex Sul,329339,Unimed De Criciúma Cooperativa De Trabalho Médico Da Região Carbonífera,Cooperativa Médica,Médio,P,Individual ou familiar,Individual ou Familiar,Referência,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Coletiva,Ausente,Suspenso,2023-04-13,2002-01-09,2023-08-24,2,14,False
18610112,464471119,PRATA AMBULATORIAL INDIVIDUAL,368253,Hapvida Assistencia Medica S.A.,Medicina De Grupo,Grande,P,Individual ou familiar,Individual ou Familiar,Ambulatorial,Ambulatorial,0,Não se Aplica,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Não se Aplica,Ausente,Suspenso,2023-03-28,2011-04-04,2023-08-24,2,1,False
18605508,494769230,ESMERALDA S/OBST ENF CE (1),421367,Medhealth Planos De Saúde Ltda,Medicina De Grupo,Pequeno,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar sem obstetrícia,Ambulatorial + Hospitalar,0,Sem Obstetrícia,Médico-hospitalar,Pós-estabelecido,Grupo de municípios,Franquia + Coparticipacão,Coletiva,Ausente,Ativo,2023-03-10,2023-03-10,2023-08-24,2,4,False
15473868,461341104,Estadual Co-Participação (Acomodação Coletiva),314099,Unimed Vale Do Sepotuba - Cooperativa De Trabalho Médico,Cooperativa Médica,Médio,P,Individual ou familiar,Individual ou Familiar,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Estadual,Coparticipacão,Coletiva,Ausente,Ativo,2023-03-13,2010-02-03,2023-08-24,2,2,True
15605508,463002105,EMPRESARIAL SAÚDE CAS - ENF,411752,Associação Assistencial De Saúde Suplementar Cruz Azul Saúde,Medicina De Grupo,Médio,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Coletiva,Ausente,Suspenso,2023-07-31,2010-10-05,2023-08-24,2,2,True
1371627,434761017,Uniflex Nacional Apartamento co-participação 50%,303356,Unimed Litoral Cooperativa De Trabalho Médico Ltda,Cooperativa Médica,Médio,P,Individual ou familiar,Individual ou Familiar,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Nacional,Coparticipacão,Individual,Ausente,Suspenso,2023-04-20,2001-01-24,2023-08-24,2,2,True
1371619,434757019,Uniflex Nacional co-participação 50%,303356,Unimed Litoral Cooperativa De Trabalho Médico Ltda,Cooperativa Médica,Médio,P,Individual ou familiar,Individual ou Familiar,Referência,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Nacional,Coparticipacão,Coletiva,Ausente,Suspenso,2023-04-20,2001-01-24,2023-08-24,2,14,False
18626208,495255233,Pleno II Coparticipativo,358088,Unimed Leste Paulista Cooperativa De Trabalho Médico,Cooperativa Médica,Médio,P,Individual ou familiar,Individual ou Familiar,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Franquia + Coparticipacão,Coletiva,Ausente,Ativo,2023-04-28,2023-04-28,2023-08-24,2,2,True
4863050,457275081,ASPBMES Quarto Privativo,357910,Associação De Saude Dos Policiais E Bombeiros Militares Do Espirito Santo - Em Liquidação Extrajudicial,Autogestão,Sem beneficiários,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Individual,Ausente,Cancelado,2023-07-06,2008-05-21,2023-08-24,2,2,True
18601460,494666239,Mix SP 100 sem coparticipação Apartamento,303623,Centro Trasmontano De Sao Paulo,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Municipal,Ausente,Individual,Ausente,Ativo,2023-03-01,2023-03-01,2023-08-24,2,2,True
18410348,489852214,MEDIC + APARTAMENTO,303623,Centro Trasmontano De Sao Paulo,Medicina De Grupo,Grande,P,Individual ou familiar,Individual ou Familiar,Ambulatorial + Hospitalar com obstetrícia + Odontológico,Ambulatorial + Hospitalar,1,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Individual,Ausente,Suspenso,2023-04-06,2021-09-20,2023-08-24,2,3,False
18400496,489568211,Coletivo Empresarial Ouro 300 Enfermaria,303623,Centro Trasmontano De Sao Paulo,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Coletiva,Ausente,Suspenso,2023-04-06,2021-08-18,2023-08-24,2,2,True
18630471,495375234,Mix Litoral 200 sem coparticipação Enfermaria,303623,Centro Trasmontano De Sao Paulo,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia + Odontológico,Ambulatorial + Hospitalar,1,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Coletiva,Ausente,Ativo,2023-05-17,2023-05-17,2023-08-24,2,3,False
18493122,492277228,Smart 200 Apartamento,303623,Centro Trasmontano De Sao Paulo,Medicina De Grupo,Grande,P,Individual ou familiar,Individual ou Familiar,Ambulatorial + Hospitalar sem obstetrícia + Odontológico,Ambulatorial + Hospitalar,1,Sem Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Individual,Ausente,Ativo,2023-03-13,2022-05-05,2023-08-24,2,5,False
18493144,492279224,Smart 200 Enfermaria,303623,Centro Trasmontano De Sao Paulo,Medicina De Grupo,Grande,P,Individual ou familiar,Individual ou Familiar,Ambulatorial + Hospitalar sem obstetrícia + Odontológico,Ambulatorial + Hospitalar,1,Sem Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Coletiva,Ausente,Ativo,2023-03-13,2022-05-05,2023-08-24,2,5,False
18649144,496193235,GEAP BASIC I RR,323080,Geap Autogestão Em Saúde,Autogestão,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Municipal,Coparticipacão,Coletiva,Ausente,Ativo,2023-07-05,2023-07-05,2023-08-24,3,2,False
18417519,490069213,PERSONAL 200 SUL MG PF CP ENF,348520,Notre Dame Intermédica Minas Gerais Saúde S.A.,Medicina De Grupo,Grande,P,Individual ou familiar,Individual ou Familiar,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Coletiva,Ausente,Suspenso,2023-05-29,2021-10-06,2023-08-24,2,2,True
18417618,490078212,PERSONAL 200 BH PF CP S/OBS ENF,348520,Notre Dame Intermédica Minas Gerais Saúde S.A.,Medicina De Grupo,Grande,P,Individual ou familiar,Individual ou Familiar,Ambulatorial + Hospitalar sem obstetrícia,Ambulatorial + Hospitalar,0,Sem Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Coletiva,Ausente,Suspenso,2023-05-29,2021-10-06,2023-08-24,2,4,False
18437570,450193044,MULTI MODERADOR 30,348520,Notre Dame Intermédica Minas Gerais Saúde S.A.,Medicina De Grupo,Grande,P,Individual ou familiar,Individual ou Familiar,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Municipal,Coparticipacão,Coletiva,Ausente,Suspenso,2023-06-21,2004-05-05,2023-08-24,2,2,True
18437600,477894174,MULTI COM MODERADOR 40,348520,Notre Dame Intermédica Minas Gerais Saúde S.A.,Medicina De Grupo,Grande,P,Individual ou familiar,Individual ou Familiar,Referência,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Municipal,Coparticipacão,Coletiva,Ausente,Suspenso,2023-06-21,2017-03-15,2023-08-24,2,14,False
16769714,478501171,BLUE 500 NAC QP PJ CE R COPART,326305,Amil Assistência Médica Internacional S.A.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Nacional,Coparticipacão,Individual,Parcial sem internação,Ativo,2023-07-24,2017-06-28,2023-08-24,2,2,True
17572335,480380189,Next Access MASTER (Amil Fácil 50) PR QP PJCA,326305,Amil Assistência Médica Internacional S.A.,Medicina De Grupo,Grande,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Individual,Ausente,Suspenso,2023-08-02,2018-04-12,2023-08-24,2,2,True
18365382,488702216,Amil Fácil S80 QP SP RJ DF PR PE GM2 PJA,326305,Amil Assistência Médica Internacional S.A.,Medicina De Grupo,Grande,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Individual,Ausente,Suspenso,2023-08-02,2021-04-23,2023-08-24,2,2,True
16449585,471609144,Amil S450 QC Nac R Copart PJA SUP22A,326305,Amil Assistência Médica Internacional S.A.,Medicina De Grupo,Grande,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Nacional,Coparticipacão,Coletiva,Parcial com internação,Suspenso,2023-08-02,2014-06-26,2023-08-24,2,2,True
16535961,473489151,ONE LINCX LT3 (Amil One 1000) Nac QP Copart PJCA,326305,Amil Assistência Médica Internacional S.A.,Medicina De Grupo,Grande,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Nacional,Coparticipacão,Individual,Parcial com internação,Suspenso,2023-08-02,2015-03-20,2023-08-24,2,2,True
16653724,473323151,NEXT -10 (Amil Fácil 50 QC GRU GM PJA),326305,Amil Assistência Médica Internacional S.A.,Medicina De Grupo,Grande,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Coletiva,Ausente,Suspenso,2023-08-02,2015-02-20,2023-08-24,2,2,True
18241043,485429202,Amil S380 QC Nac R PJA,326305,Amil Assistência Médica Internacional S.A.,Medicina De Grupo,Grande,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Nacional,Ausente,Coletiva,Parcial com internação,Suspenso,2023-08-02,2020-04-22,2023-08-24,2,2,True
18290558,486558208,Amil Blue II PR S/Obst QC R Copart PJCA,326305,Amil Assistência Médica Internacional S.A.,Medicina De Grupo,Grande,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar sem obstetrícia,Ambulatorial + Hospitalar,0,Sem Obstetrícia,Médico-hospitalar,Preestabelecido,Estadual,Coparticipacão,Coletiva,Parcial com internação,Suspenso,2023-08-02,2020-08-18,2023-08-24,2,4,False
18491240,492210227,Amil S380 QC Nac R PJA SUP22,326305,Amil Assistência Médica Internacional S.A.,Medicina De Grupo,Grande,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Nacional,Ausente,Coletiva,Parcial com internação,Suspenso,2023-08-02,2022-04-29,2023-08-24,2,2,True
18597724,494547236,Amil One S2500 QP Nac R PJA,326305,Amil Assistência Médica Internacional S.A.,Medicina De Grupo,Grande,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Nacional,Ausente,Individual,Parcial com internação,Suspenso,2023-08-02,2023-02-13,2023-08-24,2,2,True
15589413,462792100,Amil Blue II Nacional PJ QC Copart,326305,Amil Assistência Médica Internacional S.A.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Nacional,Coparticipacão,Coletiva,Parcial sem internação,Ativo,2023-08-14,2010-09-09,2023-08-24,2,2,True
18618474,494977233,Amil Fácil S75 QC RJ Região GM2 R PJ,326305,Amil Assistência Médica Internacional S.A.,Medicina De Grupo,Grande,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Coletiva,Parcial com internação,Ativo,2023-04-10,2023-04-10,2023-08-24,2,2,True
16082351,466443124,OPLAN ADESAO - REFERÊNCIA,418226,Oplan Saúde Operadora De Plano De Saúde Ltda,Medicina De Grupo,Pequeno,P,Coletivo por adesão,Coletivo por adesão,Referência,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Coletiva,Total,Cancelado,2023-08-09,2012-02-14,2023-08-24,2,14,False
18643075,495954230,REFERENCIA ADESÃO,418226,Oplan Saúde Operadora De Plano De Saúde Ltda,Medicina De Grupo,Pequeno,P,Coletivo por adesão,Coletivo por adesão,Referência,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Municipal,Ausente,Coletiva,Ausente,Ativo,2023-06-16,2023-06-16,2023-08-24,2,14,False
16472649,472120149,PLANO EMPRESARIAL BRONZE-REDE RESTRITA,418226,Oplan Saúde Operadora De Plano De Saúde Ltda,Medicina De Grupo,Pequeno,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial,Ambulatorial,0,Não se Aplica,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Não se Aplica,Ausente,Suspenso,2023-07-13,2014-09-12,2023-08-24,2,1,False
1433762,408939991,AOD2-71,346870,Porto Alegre Clínicas Ltda.,Medicina De Grupo,Pequeno,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Odontológico,Ambulatorial,1,Não se Aplica,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Não se Aplica,Ausente,Suspenso,2023-03-03,1999-02-24,2023-08-24,2,6,False
1433815,408959996,OD4,346870,Porto Alegre Clínicas Ltda.,Medicina De Grupo,Pequeno,P,Coletivo empresarial,Coletivo empresarial,Odontológico,Exclusivamente Odontológico,1,Não se Aplica,Odontológica,Preestabelecido,Grupo de municípios,Ausente,Não se Aplica,Ausente,Suspenso,2023-03-03,1999-02-24,2023-08-24,2,13,False
1433680,408911991,HSA2,346870,Porto Alegre Clínicas Ltda.,Medicina De Grupo,Pequeno,P,Coletivo empresarial,Coletivo empresarial,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Ausente,Coletiva,Ausente,Suspenso,2023-03-03,1999-02-24,2023-08-24,2,2,True
18651561,496304231,Sabin Sinai Seleto SD+PF,414905,Vita Assistência A Saúde Ltda.,Medicina De Grupo,Médio,P,Individual ou familiar,Individual ou Familiar,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Coletiva,Ausente,Ativo,2023-07-12,2023-07-12,2023-08-24,2,2,True
18620659,495106239,Ouro II,367087,Cooperativa Central Unimed De Cooperativas De Assistência À Saúde Do Rio Grande Do Sul Ltda.,Cooperativa Médica,Médio,P,Individual ou familiar,Individual ou Familiar,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Nacional,Franquia + Coparticipacão,Individual,Ausente,Ativo,2023-04-13,2023-04-13,2023-08-24,2,2,True
1406972,434734010,Uniflex Nacional co-participação 20%,348244,Unimed De Brusque Cooperativa De Trabalho Médico,Cooperativa Médica,Pequeno,P,Coletivo empresarial,Coletivo empresarial,Referência,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Nacional,Coparticipacão,Coletiva,Ausente,Suspenso,2023-05-02,2001-01-23,2023-08-24,2,14,False
18106557,482287191,UNIFLEX INDIVIDUAL ESTADUAL APARTAMENTO COM 50% COPART,348244,Unimed De Brusque Cooperativa De Trabalho Médico,Cooperativa Médica,Pequeno,P,Individual ou familiar,Individual ou Familiar,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Estadual,Coparticipacão,Individual,Ausente,Suspenso,2023-05-02,2019-02-13,2023-08-24,2,2,True
16631658,475451164,STANDARD PM,408794,Associação Policial De Assistência À Saúde De Ribeirão Preto (Apas),Autogestão,Pequeno,P,Coletivo por adesão,Coletivo por adesão,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Coletiva,Ausente,Suspenso,2023-05-05,2016-02-17,2023-08-24,2,2,True
18658261,496494232,UNI INDIVIDUAL FAMILIAR APARTAMENTO 200,385255,Unihosp Saúde Ltda,Medicina De Grupo,Médio,P,Individual ou familiar,Individual ou Familiar,Ambulatorial + Hospitalar com obstetrícia,Ambulatorial + Hospitalar,0,Com Obstetrícia,Médico-hospitalar,Preestabelecido,Grupo de municípios,Coparticipacão,Individual,Ausente,Ativo,2023-08-02,2023-08-02,2023-08-24,2,2,True
